"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Store-Operated Calcium Entry (GO:2001256)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"CD84"
"Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"FCRL3"
"Response To Interleukin-4 (GO:0070670)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"LEF1"
"Endodermal Cell Fate Commitment (GO:0001711)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"EOMES"
"Type II Interferon-Mediated Signaling Pathway (GO:0060333)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"STAT1"
"Homocysteine Metabolic Process (GO:0050667)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"NOX4"
"Iron Ion Transmembrane Transport (GO:0034755)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"SLC40A1"
"Lung Epithelium Development (GO:0060428)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"WNT7B"
"Morphogenesis Of An Epithelial Sheet (GO:0002011)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"SOX11"
"Myelin Maintenance (GO:0043217)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"CXCR4"
"Negative Regulation Of Extracellular Matrix Organization (GO:1903054)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"TGFB1"
"Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"FN1"
"Nucleobase-Containing Compound Biosynthetic Process (GO:0034654)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"DCK"
"Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"PLAAT4"
"Positive Regulation Of Cardiocyte Differentiation (GO:1905209)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"TGFB1"
"Positive Regulation Of Hippo Signaling (GO:0035332)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"SOX11"
"Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"STAT1"
"Positive Regulation Of Myoblast Fusion (GO:1901741)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"CD53"
"Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"RAB31"
"Positive Regulation Of Smooth Muscle Contraction (GO:0045987)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"F2R"
"Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)","1/9",0.125204665743651,0.343240873040386,0,0,8.37457482993197,17.4007380997781,"TGFB1"
"DNA Integrity Checkpoint Signaling (GO:0031570)","2/42",0.127267931112889,0.346523737604992,0,0,3.35580204778157,6.91785410895387,"DTX3L;PARP9"
"Regulation Of Osteoclast Differentiation (GO:0045670)","2/42",0.127267931112889,0.346523737604992,0,0,3.35580204778157,6.91785410895387,"CCR1;CAMK4"
"Cardiac Ventricle Morphogenesis (GO:0003208)","2/42",0.127267931112889,0.346523737604992,0,0,3.35580204778157,6.91785410895387,"TGFB1;SFRP2"
"Sensory Perception Of Bitter Taste (GO:0050913)","2/42",0.127267931112889,0.346523737604992,0,0,3.35580204778157,6.91785410895387,"CST2;CST4"
"Positive Regulation Of Protein Localization (GO:1903829)","3/85",0.130753980107831,0.351542149565688,0,0,2.45861176077514,5.00189254406114,"TGFB1;DTX3L;PARP9"
"Skeletal System Morphogenesis (GO:0048705)","2/43",0.132237278043093,0.351542149565688,0,0,3.27378673104137,6.62338588085841,"MMP13;SOX11"
"Regulation Of Cell-Cell Adhesion (GO:0022407)","2/43",0.132237278043093,0.351542149565688,0,0,3.27378673104137,6.62338588085841,"TGFB1;SIRPG"
"Positive Regulation Of GTPase Activity (GO:0043547)","6/234",0.133355776007529,0.351542149565688,0,0,1.77353851757421,3.57320961912572,"CCL11;CCL22;RGS1;GPR65;RGS16;F2R"
"Negative Regulation Of Cell Motility (GO:2000146)","4/133",0.134044955086848,0.351542149565688,0,0,2.08593729188311,4.19185796642494,"RAP2C;SFRP2;TP53INP1;SULF1"
"Negative Regulation Of Angiogenesis (GO:0016525)","3/86",0.134090881400202,0.351542149565688,0,0,2.42886614952963,4.88016892464541,"CXCL10;STAT1;SULF1"
"Neural Crest Cell Development (GO:0014032)","2/44",0.13725024805197,0.351542149565688,0,0,3.19567690557452,6.34645260539737,"SEMA7A;KBTBD8"
"Positive Regulation Of Biosynthetic Process (GO:0009891)","2/44",0.13725024805197,0.351542149565688,0,0,3.19567690557452,6.34645260539737,"TGFB1;F2R"
"Regulation Of Cell-Substrate Adhesion (GO:0010810)","2/44",0.13725024805197,0.351542149565688,0,0,3.19567690557452,6.34645260539737,"PTPRO;RAC2"
"Regulation Of Coagulation (GO:0050818)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"F2R"
"Rap Protein Signal Transduction (GO:0032486)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"RAP2C"
"T-helper Cell Lineage Commitment (GO:0002295)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"SPN"
"Regulation Of Mitochondrial Depolarization (GO:0051900)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"IFI6"
"Regulation Of Phagocytosis, Engulfment (GO:0060099)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"RAB31"
"Regulation Of Respiratory Burst (GO:0060263)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"RAC2"
"Cellular Response To Interleukin-12 (GO:0071349)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"IL12RB1"
"Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"SOX11"
"Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"CCR5"
"Serine Family Amino Acid Biosynthetic Process (GO:0009070)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"SEPHS2"
"Endosomal Vesicle Fusion (GO:0034058)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"SAMD9"
"Establishment Of Endothelial Intestinal Barrier (GO:0090557)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"RAP2C"
"Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"EZR"
"Surfactant Homeostasis (GO:0043129)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"OAS1"
"Hematopoietic Stem Cell Proliferation (GO:0071425)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"SFRP2"
"Heparan Sulfate Proteoglycan Biosynthetic Process, Enzymatic Modification (GO:0015015)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"HS6ST3"
"Lens Fiber Cell Differentiation (GO:0070306)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"WNT7B"
"Metanephric Mesenchyme Development (GO:0072075)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"STAT1"
"Negative Regulation Of B Cell Proliferation (GO:0030889)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"CTLA4"
"Negative Regulation Of T-helper Cell Differentiation (GO:0045623)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"FOXP3"
"Negative Regulation Of Activated T Cell Proliferation (GO:0046007)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"FOXP3"
"Negative Regulation Of Interleukin-17 Production (GO:0032700)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"FOXP3"
"Negative Regulation Of Response To Cytokine Stimulus (GO:0060761)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"PTPRC"
"Neuron Projection Maintenance (GO:1990535)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"ATP1A3"
"Peptidyl-Proline Hydroxylation (GO:0019511)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"P4HA3"
"Phosphate Ion Transmembrane Transport (GO:0035435)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"SLC20A1"
"Positive Regulation Of Lipid Localization (GO:1905954)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"LCP1"
"Positive Regulation Of Macrophage Differentiation (GO:0045651)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"TGFB1"
"Positive Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034145)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"PTPN22"
"Protein Kinase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007205)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"F2R"
"Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"TGFB1"
"Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551)","1/10",0.138113686493952,0.351542149565688,0,0,7.44368858654573,14.7361074105084,"RSAD2"
"Negative Regulation Of Protein Kinase Activity (GO:0006469)","3/88",0.140852078584566,0.357943139387127,0,0,2.37147461724416,4.64819703097996,"PTPRC;PTPRO;PYDC1"
"I-kappaB kinase/NF-kappaB Signaling (GO:0007249)","2/45",0.142304485324708,0.360489685134267,0,0,3.12120009524565,6.08567304225947,"TLR7;CARD11"
"Detection Of Chemical Stimulus Involved In Sensory Perception Of Taste (GO:0050912)","2/45",0.142304485324708,0.360489685134267,0,0,3.12120009524565,6.08567304225947,"CST2;CST4"
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)","3/89",0.144275027690158,0.364904137965155,0,0,2.34377986619943,4.53763724336217,"SFRP2;TGFB1;SH2D1A"
"Regulation Of Interleukin-10 Production (GO:0032653)","2/46",0.147397693626035,0.365883929706591,0,0,3.0501085944772,5.83980180375369,"ISG15;FOXP3"
"Response To Glucose (GO:0009749)","2/46",0.147397693626035,0.365883929706591,0,0,3.0501085944772,5.83980180375369,"LCP1;SELENOT"
"Intracellular Monoatomic Cation Homeostasis (GO:0030003)","5/190",0.150413029760581,0.365883929706591,0,0,1.81919850885368,3.446235510681,"CCR1;SLC24A2;CCL11;SLC40A1;ATP1A3"
"Golgi To Lysosome Transport (GO:0090160)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"LAPTM5"
"Actin Crosslink Formation (GO:0051764)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"LCP1"
"Regulation Of Lipid Kinase Activity (GO:0043550)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"EEF1A2"
"Regulation Of Mesenchymal Cell Proliferation (GO:0010464)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"STAT1"
"Regulation Of Protein K63-linked Ubiquitination (GO:1900044)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"PTPN22"
"Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"PARP9"
"Ganglion Development (GO:0061548)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"TUBB3"
"Intestinal Absorption (GO:0050892)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"UGCG"
"Intestinal Lipid Absorption (GO:0098856)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"UGCG"
"Lipoprotein Transport (GO:0042953)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"VMP1"
"Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"IRF7"
"Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"TGFB1"
"Nucleoside Phosphate Biosynthetic Process (GO:1901293)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"DCK"
"Podocyte Differentiation (GO:0072112)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"PTPRO"
"Positive Regulation Of Coagulation (GO:0050820)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"F2R"
"Positive Regulation Of Cytoplasmic Transport (GO:1903651)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"EZR"
"Positive Regulation Of Hemostasis (GO:1900048)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"F2R"
"Positive Regulation Of Muscle Contraction (GO:0045933)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"F2R"
"Positive Regulation Of Protein Polyubiquitination (GO:1902916)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"PTPN22"
"Positive Regulation Of Vascular Permeability (GO:0043117)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"TGFB1"
"Post-Transcriptional Gene Silencing (GO:0016441)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"HELZ2"
"Regulation Of T Cell Mediated Immunity (GO:0002709)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"CD80"
"Regulation Of T-helper 17 Cell Differentiation (GO:2000319)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"FOXP3"
"Regulation Of Adipose Tissue Development (GO:1904177)","1/11",0.150832850472424,0.365883929706591,0,0,6.69897959183673,12.6716759521408,"LCP1"
"Regulation Of Wound Healing (GO:0061041)","2/47",0.152527635013248,0.367766180205135,0,0,2.98217671596511,5.60771338607698,"TNFRSF12A;F2R"
"Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)","2/47",0.152527635013248,0.367766180205135,0,0,2.98217671596511,5.60771338607698,"PTPN22;LILRA4"
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)","2/47",0.152527635013248,0.367766180205135,0,0,2.98217671596511,5.60771338607698,"TGFB1;LEF1"
"Protein Monoubiquitination (GO:0006513)","2/47",0.152527635013248,0.367766180205135,0,0,2.98217671596511,5.60771338607698,"KBTBD8;TNFSF13B"
"Modification-Dependent Protein Catabolic Process (GO:0019941)","5/192",0.155059355407318,0.370989034889343,0,0,1.79955744053107,3.35428022752987,"DTX3L;UBD;ISG15;HERC6;TNFSF13B"
"Positive Regulation Of Programmed Cell Death (GO:0043068)","6/245",0.155146390823489,0.370989034889343,0,0,1.69095568328242,3.15090340193967,"SFRP2;TNFRSF12A;UBD;LAPTM5;CTLA4;PMAIP1"
"Positive Regulation Of DNA-templated Transcription (GO:0045893)","23/1243",0.155511799505015,0.370989034889343,0,0,1.28120479749277,2.3843652652496,"CD86;EOMES;TGFB1;DTX3L;STAT1;CD80;F2R;LEF1;SOX11;HOXC13;INHBA;PARP9;HOXC11;FOXP3;RUNX2;HOXC10;HELZ2;CXCL10;SFRP2;CAMK4;TFEC;TP53INP1;IRF7"
"Regulation Of Signal Transduction (GO:0009966)","5/193",0.157404711976621,0.370989034889343,0,0,1.78989361702128,3.30939696754533,"UGCG;IGFBPL1;CD80;RGS16;SULF1"
"Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)","2/48",0.157692128734798,0.370989034889343,0,0,2.91719839738834,5.38838837140114,"RTKN2;PMAIP1"
"Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)","2/48",0.157692128734798,0.370989034889343,0,0,2.91719839738834,5.38838837140114,"LAPTM5;PYDC1"
"Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)","2/48",0.157692128734798,0.370989034889343,0,0,2.91719839738834,5.38838837140114,"PTPRC;EZR"
"Regulation Of DNA Binding (GO:0051101)","2/48",0.157692128734798,0.370989034889343,0,0,2.91719839738834,5.38838837140114,"TGFB1;LEF1"
"Regulation Of Endothelial Cell Proliferation (GO:0001936)","3/93",0.158233466698767,0.370989034889343,0,0,2.23915525114155,4.12829403662645,"CCL11;STAT1;SULF1"
"Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)","3/93",0.158233466698767,0.370989034889343,0,0,2.23915525114155,4.12829403662645,"SFRP2;TGFB1;SH2D1A"
"Sphingolipid Metabolic Process (GO:0006665)","3/94",0.161786383775369,0.370989034889343,0,0,2.21443624868282,4.03354786726131,"CERKL;UGCG;CERS6"
"Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)","2/49",0.162889049942732,0.370989034889343,0,0,2.85498511364462,5.18090147350816,"CD6;SELL"
"Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)","2/49",0.162889049942732,0.370989034889343,0,0,2.85498511364462,5.18090147350816,"LAMP3;IFI6"
"Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)","2/49",0.162889049942732,0.370989034889343,0,0,2.85498511364462,5.18090147350816,"PTPN22;LILRA4"
"Positive Regulation Of Nervous System Development (GO:0051962)","2/49",0.162889049942732,0.370989034889343,0,0,2.85498511364462,5.18090147350816,"SYNDIG1;SOX11"
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)","2/49",0.162889049942732,0.370989034889343,0,0,2.85498511364462,5.18090147350816,"TGFB1;INHBA"
"Regulation Of Cell Communication (GO:0010646)","2/49",0.162889049942732,0.370989034889343,0,0,2.85498511364462,5.18090147350816,"UGCG;IGFBPL1"
"Regulation Of Interleukin-5 Production (GO:0032674)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"LEF1"
"Regulation Of Lymphocyte Migration (GO:2000401)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"SPN"
"Calcium Ion Import (GO:0070509)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"SLC24A2"
"Cell Projection Assembly (GO:0030031)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"CYFIP2"
"Cell-Cell Junction Maintenance (GO:0045217)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"F2R"
"Response To Interleukin-6 (GO:0070741)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"SELPLG"
"Defense Response To Tumor Cell (GO:0002357)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"LAPTM5"
"Response To Muramyl Dipeptide (GO:0032495)","1/12",0.16336494041036,0.370989034889343,0,0,6.08967223252938,11.0330774378926,"PTPN22"
