"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Negative Regulation Of Cardiocyte Differentiation (GO:1905208)","2/6",0.00692175224100861,0.6303882619929,0,0,22.1689342403628,110.248023763495,"SOX6;EGFR"
"Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)","3/19",0.00803325135248373,0.6303882619929,0,0,8.32713068181818,40.1714601489601,"SEMA6A;TNXB;SPRY2"
"Regulation Of Neuron Apoptotic Process (GO:0043523)","7/105",0.00884579440291338,0.6303882619929,0,0,3.18790956749672,15.0718407475074,"NTF4;CNTFR;NTRK2;CITED1;PTPRZ1;NTF3;PPARGC1A"
"Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)","3/20",0.00929770056525879,0.6303882619929,0,0,7.83689839572193,36.6609179097737,"HRC;ATP1A2;DMD"
"Ethanol Oxidation (GO:0006069)","2/7",0.00954904896297951,0.6303882619929,0,0,17.7342403628118,82.4875154153735,"ADH4;ADH6"
"Intermediate Filament Bundle Assembly (GO:0045110)","2/7",0.00954904896297951,0.6303882619929,0,0,17.7342403628118,82.4875154153735,"KRT14;PKP1"
"Response To Transforming Growth Factor Beta (GO:0071559)","4/38",0.00966994412114748,0.6303882619929,0,0,5.23194425834115,24.2695911674635,"CLEC3B;SFRP1;CITED1;SOX6"
"Positive Regulation Of Cell Junction Assembly (GO:1901890)","5/61",0.0112252630607116,0.68008710811468,0,0,3.97525277234181,17.8472487750197,"ACE2;SFRP1;NLGN1;MYOC;LRRC4B"
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)","3/22",0.0121568971818684,0.68008710811468,0,0,7.01124401913876,30.9185947412933,"HRC;ATP1A2;DMD"
"Schwann Cell Development (GO:0014044)","2/8",0.0125466204289188,0.68008710811468,0,0,14.7777777777778,64.7016026423092,"MYOC;LGI4"
"Peripheral Nervous System Axon Ensheathment (GO:0032292)","2/8",0.0125466204289188,0.68008710811468,0,0,14.7777777777778,64.7016026423092,"MYOC;LGI4"
"Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)","9/172",0.0146790020942104,0.68008710811468,0,0,2.4673602668853,10.4155597676012,"CLDN10;LRFN5;NLGN1;CDH23;FAT2;CLDN18;CEACAM8;LRRC4B;ADGRL3"
"Regulation Of Ruffle Assembly (GO:1900027)","3/24",0.0154659820092541,0.68008710811468,0,0,6.34285714285714,26.4440842137451,"KANK1;NLGN1;USP17L2"
"Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)","3/24",0.0154659820092541,0.68008710811468,0,0,6.34285714285714,26.4440842137451,"CDKN1C;TNXB;CITED1"
"Positive Regulation Of Lipid Metabolic Process (GO:0045834)","3/24",0.0154659820092541,0.68008710811468,0,0,6.34285714285714,26.4440842137451,"MLXIPL;SORBS1;PCK1"
"Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)","3/24",0.0154659820092541,0.68008710811468,0,0,6.34285714285714,26.4440842137451,"CDKN1C;TNXB;CITED1"
"Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747)","2/9",0.0158968498609713,0.68008710811468,0,0,12.6660187884678,52.4580180023469,"SEMA6A;SPRY2"
"Nerve Growth Factor Signaling Pathway (GO:0038180)","2/9",0.0158968498609713,0.68008710811468,0,0,12.6660187884678,52.4580180023469,"NTF4;NTF3"
"Extracellular Matrix Organization (GO:0030198)","9/176",0.0168137052524533,0.687403549275395,0,0,2.40776511493143,9.83707109737686,"VIT;ADAMTS5;GSN;HPSE2;ADAMTS18;SPINK5;ADAMTS8;ADAMTS9;MATN2"
"Muscle Contraction (GO:0006936)","6/94",0.0181326724738445,0.687403549275395,0,0,3.0376014146037,12.1809027480409,"SGCA;LMOD1;HRC;MYH11;CRYAB;RYR3"
"Epithelial Cell Migration (GO:0010631)","4/46",0.0186279787235248,0.687403549275395,0,0,4.23364790107387,16.8630031417108,"KANK1;PKN3;DAAM2;FAT2"
"Phenol-Containing Compound Biosynthetic Process (GO:0046189)","2/10",0.0195827161590507,0.687403549275395,0,0,11.0821995464853,43.5874869226131,"OCA2;CITED1"
"Positive Regulation Of Chondrocyte Differentiation (GO:0032332)","2/10",0.0195827161590507,0.687403549275395,0,0,11.0821995464853,43.5874869226131,"ZBTB16;SOX6"
"Induction Of Positive Chemotaxis (GO:0050930)","2/10",0.0195827161590507,0.687403549275395,0,0,11.0821995464853,43.5874869226131,"NTF3;VEGFD"
"Mesonephros Development (GO:0001823)","2/10",0.0195827161590507,0.687403549275395,0,0,11.0821995464853,43.5874869226131,"ZBTB16;FGF10"
"Regulation Of Lipid Biosynthetic Process (GO:0046890)","3/28",0.0234608015180545,0.691571790147271,0,0,5.32690909090909,19.9888229623267,"MLXIPL;SORBS1;PCK1"
"Negative Regulation Of Heart Contraction (GO:0045822)","2/11",0.0235877762578871,0.691571790147271,0,0,9.85034013605442,36.9094870635159,"ATP1A2;SPX"
"Regulation Of Muscle System Process (GO:0090257)","2/11",0.0235877762578871,0.691571790147271,0,0,9.85034013605442,36.9094870635159,"ATP1A2;DMD"
"Tyrosine Metabolic Process (GO:0006570)","2/11",0.0235877762578871,0.691571790147271,0,0,9.85034013605442,36.9094870635159,"OCA2;TAT"
"Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548)","2/11",0.0235877762578871,0.691571790147271,0,0,9.85034013605442,36.9094870635159,"SEMA6A;SPRY2"
"Cartilage Development (GO:0051216)","4/52",0.0278893593896391,0.691571790147271,0,0,3.70330296127563,13.2560101561712,"NFIB;ZBTB16;HOXD3;SOX6"
"Relaxation Of Cardiac Muscle (GO:0055119)","2/12",0.0278961479866934,0.691571790147271,0,0,8.86485260770975,31.7296714260747,"GSN;ATP1A2"
"Synaptic Membrane Adhesion (GO:0099560)","2/12",0.0278961479866934,0.691571790147271,0,0,8.86485260770975,31.7296714260747,"LRFN5;LRRC4B"
"Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651)","2/12",0.0278961479866934,0.691571790147271,0,0,8.86485260770975,31.7296714260747,"TESC;DMD"
"Myelination In Peripheral Nervous System (GO:0022011)","2/12",0.0278961479866934,0.691571790147271,0,0,8.86485260770975,31.7296714260747,"MYOC;LGI4"
"Embryonic Skeletal System Morphogenesis (GO:0048704)","3/30",0.0281509139989188,0.691571790147271,0,0,4.93181818181818,17.6074562264059,"HOXA3;HOXD3;HOXA4"
"Actin Filament Polymerization (GO:0030041)","3/31",0.0306685269316224,0.691571790147271,0,0,4.75543831168831,16.5704119720004,"GSN;FAM107A;ARHGAP6"
"Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)","3/31",0.0306685269316224,0.691571790147271,0,0,4.75543831168831,16.5704119720004,"MYOC;FAM107A;ARHGAP6"
"Regulation Of Focal Adhesion Assembly (GO:0051893)","4/54",0.0314873538911285,0.691571790147271,0,0,3.55480637813212,12.2931222044327,"SFRP1;MYOC;FAM107A;ARHGAP6"
"ERBB2 Signaling Pathway (GO:0038128)","2/13",0.0324924933708032,0.691571790147271,0,0,8.0585446299732,27.6145871039255,"MYOC;EGFR"
"Cardiac Left Ventricle Morphogenesis (GO:0003214)","2/13",0.0324924933708032,0.691571790147271,0,0,8.0585446299732,27.6145871039255,"NPY5R;NPY2R"
"Relaxation Of Muscle (GO:0090075)","2/13",0.0324924933708032,0.691571790147271,0,0,8.0585446299732,27.6145871039255,"GSN;ATP1A2"
"Response To UV-A (GO:0070141)","2/13",0.0324924933708032,0.691571790147271,0,0,8.0585446299732,27.6145871039255,"MME;EGFR"
"Negative Regulation Of Osteoblast Differentiation (GO:0045668)","3/32",0.0333004696299903,0.691571790147271,0,0,4.59122257053292,15.6201829556703,"GDF10;CITED1;CRIM1"
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)","4/55",0.0333837932027169,0.691571790147271,0,0,3.48492563312341,11.8476484608642,"NLGN1;GRM6;ATP1A2;GRIN2B"
"Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)","2/14",0.037362002411105,0.691571790147271,0,0,7.38662131519274,24.280570823907,"SFRP1;DAAM2"
"Response To Muscle Stretch (GO:0035994)","2/14",0.037362002411105,0.691571790147271,0,0,7.38662131519274,24.280570823907,"GSN;DMD"
"Ethanol Metabolic Process (GO:0006067)","2/14",0.037362002411105,0.691571790147271,0,0,7.38662131519274,24.280570823907,"ADH4;ADH6"
"Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924)","3/34",0.0389042851325965,0.691571790147271,0,0,4.29457478005865,13.9429849750504,"SEMA6A;SPRY2;VEGFD"
"Embryonic Skeletal System Development (GO:0048706)","3/34",0.0389042851325965,0.691571790147271,0,0,4.29457478005865,13.9429849750504,"HOXA3;HOXD3;HOXA4"
"Glial Cell Differentiation (GO:0010001)","3/34",0.0389042851325965,0.691571790147271,0,0,4.29457478005865,13.9429849750504,"PTPRZ1;NFIB;FGF10"
"Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)","3/34",0.0389042851325965,0.691571790147271,0,0,4.29457478005865,13.9429849750504,"KANK1;MYOC;SPRY2"
"Muscle Organ Development (GO:0007517)","4/58",0.0394652398076858,0.691571790147271,0,0,3.29081245254366,10.6370082667372,"SGCA;DMD;SOX6;KY"
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)","5/85",0.0404557468472898,0.691571790147271,0,0,2.77925228310502,8.9145811353602,"KANK1;SFRP1;DAAM2;EGFR;FGF10"
"Epidermis Development (GO:0008544)","5/85",0.0404557468472898,0.691571790147271,0,0,2.77925228310502,8.9145811353602,"NTF4;DCT;SPINK5;LAMA3;KRT14"
"Negative Regulation Of Angiogenesis (GO:0016525)","5/86",0.0422051601636374,0.691571790147271,0,0,2.74479959411466,8.68787477210111,"SEMA6A;TNMD;SPINK5;SPRY2;ADAMTS9"
"Negative Regulation Of Focal Adhesion Assembly (GO:0051895)","2/15",0.0424903773232109,0.691571790147271,0,0,6.81807081807082,21.5347242582593,"FAM107A;ARHGAP6"
"Neurotrophin Signaling Pathway (GO:0038179)","2/15",0.0424903773232109,0.691571790147271,0,0,6.81807081807082,21.5347242582593,"NTF4;NTF3"
"Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)","2/15",0.0424903773232109,0.691571790147271,0,0,6.81807081807082,21.5347242582593,"FAM107A;ARHGAP6"
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)","5/89",0.0477237662322215,0.691571790147271,0,0,2.64636333985649,8.05109936262652,"NTF4;NTRK3;NTF3;SPRY2;EGFR"
"Regulation Of Presynapse Assembly (GO:1905606)","2/16",0.0478638171743971,0.691571790147271,0,0,6.33074182053774,19.2416278375619,"LRFN5;LRRC4B"
"Regulation Of Presynapse Organization (GO:0099174)","2/16",0.0478638171743971,0.691571790147271,0,0,6.33074182053774,19.2416278375619,"LRFN5;LRRC4B"
"Dicarboxylic Acid Catabolic Process (GO:0043649)","2/16",0.0478638171743971,0.691571790147271,0,0,6.33074182053774,19.2416278375619,"PM20D2;ALDH1L1"
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)","5/90",0.0496537556239139,0.691571790147271,0,0,2.61509535320978,7.85229778242267,"GHR;SFRP1;NTF3;EGFR;FGF10"
"Protein Polymerization (GO:0051258)","4/63",0.0509110214754222,0.691571790147271,0,0,3.0111578703525,8.96625206184685,"GSN;TPPP2;FAM107A;ARHGAP6"
"Connective Tissue Development (GO:0061448)","3/38",0.051442570498904,0.691571790147271,0,0,3.80298701298701,11.2845624034992,"ZBTB16;HOXD3;SOX6"
"Regulation Of Establishment Of Cell Polarity (GO:2000114)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"KANK1;GSN"
"Regulation Of Oxidative Phosphorylation (GO:0002082)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"MLXIPL;COX7A1"
"Cellular Response To Glucocorticoid Stimulus (GO:0071385)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"FAM107A;PCK1"
"Positive Regulation Of Cartilage Development (GO:0061036)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"ZBTB16;SOX6"
"Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"MLXIPL;PPARGC1A"
"Extracellular Matrix Assembly (GO:0085029)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"TNXB;MYH11"
"Positive Regulation Of Stem Cell Differentiation (GO:2000738)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"TCF15;SOX6"
"Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"KANK1;MYOC"
"Regulation Of Cartilage Development (GO:0061035)","2/17",0.0534690029934403,0.691571790147271,0,0,5.90839002267574,17.303625206656,"ZBTB16;SOX6"
"Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)","3/39",0.0548468981604147,0.691571790147271,0,0,3.69715909090909,10.7336279324708,"DPP6;HRC;GRIN2B"
"Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)","3/39",0.0548468981604147,0.691571790147271,0,0,3.69715909090909,10.7336279324708,"MLXIPL;SORBS1;PCK1"
"Cellular Response To Growth Factor Stimulus (GO:0071363)","7/155",0.0574310100849054,0.691571790147271,0,0,2.10548909000744,6.01574210803132,"SFRP1;CLEC3B;SEMA6A;NTRK3;SPRY2;SOX6;EGFR"
"Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)","6/124",0.0578626643627365,0.691571790147271,0,0,2.2618391963697,6.44552455294633,"NTF4;NTRK2;NTRK3;NTF3;LIFR;EGFR"
"Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)","3/40",0.0583561460951412,0.691571790147271,0,0,3.5970515970516,10.2199091646119,"CALB2;CDH23;HRC"
"Regulation Of Oligodendrocyte Differentiation (GO:0048713)","2/18",0.0592930832716992,0.691571790147271,0,0,5.53883219954649,15.6486555684066,"PTPRZ1;DAAM2"
"Response To Ethanol (GO:0045471)","2/18",0.0592930832716992,0.691571790147271,0,0,5.53883219954649,15.6486555684066,"GRIN2B;ADH6"
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)","2/18",0.0592930832716992,0.691571790147271,0,0,5.53883219954649,15.6486555684066,"SFRP1;MYOC"
"Cell Junction Assembly (GO:0034329)","5/95",0.0599839749561651,0.691571790147271,0,0,2.46917808219178,6.9474716442278,"NLGN1;DNER;PKP1;TLN2;ADGRL3"
"Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)","5/95",0.0599839749561651,0.691571790147271,0,0,2.46917808219178,6.9474716442278,"CDKN1C;GDF10;TNXB;CITED1;RNF165"
"Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)","5/96",0.062185965357742,0.691571790147271,0,0,2.44191881178183,6.78273703994183,"GDF10;SFRP1;CLEC3B;CITED1;SOX6"
"Proteolysis (GO:0006508)","12/330",0.0647681985853338,0.691571790147271,0,0,1.68445475638051,4.61025254196436,"PM20D2;ADAMTS5;CAPN11;TINAGL1;MME;TMPRSS5;ADAMTS18;PRSS48;ADAM33;ADAMTS8;ADAMTS9;PAPPA2"
"Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137)","2/19",0.0653236598396217,0.691571790147271,0,0,5.21275176737362,14.2224770465577,"MLXIPL;DMD"
"Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338)","2/19",0.0653236598396217,0.691571790147271,0,0,5.21275176737362,14.2224770465577,"CLDN10;CLDN18"
"Oligodendrocyte Differentiation (GO:0048709)","2/19",0.0653236598396217,0.691571790147271,0,0,5.21275176737362,14.2224770465577,"PTPRZ1;SOX6"
"Monoatomic Cation Transport (GO:0006812)","3/42",0.0656827129453306,0.691571790147271,0,0,3.41223776223776,9.29124877279078,"ATP1A2;GRIN2B;TRPM3"
"Skeletal System Morphogenesis (GO:0048705)","3/43",0.0694964916422295,0.691571790147271,0,0,3.32676136363636,8.87073933960899,"HOXA3;HOXD3;HOXA4"
"Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)","4/70",0.0696548222581298,0.691571790147271,0,0,2.69082625802444,7.16890831898503,"CDKN1C;SFRP1;NFIB;TNMD"
"Regulation Of Actin Filament Polymerization (GO:0030833)","4/70",0.0696548222581298,0.691571790147271,0,0,2.69082625802444,7.16890831898503,"KANK1;CDC42EP5;DAAM2;LMOD1"
"Synapse Organization (GO:0050808)","6/131",0.0714657259267199,0.691571790147271,0,0,2.13440732265446,5.63171333822758,"LRFN5;NLGN1;DNER;KY;LRRC4B;ADGRL3"
"Ameboidal-Type Cell Migration (GO:0001667)","2/20",0.0715487741700721,0.691571790147271,0,0,4.92290249433107,12.9835444242663,"PKN3;FAT2"
"Cellular Response To Estradiol Stimulus (GO:0071392)","2/20",0.0715487741700721,0.691571790147271,0,0,4.92290249433107,12.9835444242663,"SFRP1;EGFR"
"Positive Regulation Of Protein Processing (GO:0010954)","2/20",0.0715487741700721,0.691571790147271,0,0,4.92290249433107,12.9835444242663,"CLEC3B;GSN"
"Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)","2/20",0.0715487741700721,0.691571790147271,0,0,4.92290249433107,12.9835444242663,"HRC;ATP1A2"
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)","4/71",0.0725857880966333,0.691571790147271,0,0,2.65052867779553,6.95229996580726,"VIT;SFRP1;MYOC;LIMS2"
"Kidney Development (GO:0001822)","4/71",0.0725857880966333,0.691571790147271,0,0,2.65052867779553,6.95229996580726,"CITED1;MME;ZBTB16;FGF10"
"Positive Regulation Of Biosynthetic Process (GO:0009891)","3/44",0.0734081231278533,0.691571790147271,0,0,3.24545454545455,8.47622075290972,"MLXIPL;SORBS1;PCK1"
"Embryonic Organ Morphogenesis (GO:0048562)","3/44",0.0734081231278533,0.691571790147271,0,0,3.24545454545455,8.47622075290972,"HOXA3;HOXD3;HOXA4"
"Positive Regulation Of Heart Contraction (GO:0045823)","2/21",0.0779568941119894,0.691571790147271,0,0,4.66356367108247,11.8995455404831,"HRC;ATP1A2"
"Positive Regulation Of Smoothened Signaling Pathway (GO:0045880)","2/21",0.0779568941119894,0.691571790147271,0,0,4.66356367108247,11.8995455404831,"TTC23;SFRP1"
"Protein Mannosylation (GO:0035268)","2/21",0.0779568941119894,0.691571790147271,0,0,4.66356367108247,11.8995455404831,"DPY19L2;TMTC1"
"Regulation Of Rho Protein Signal Transduction (GO:0035023)","4/73",0.0786328376051067,0.691571790147271,0,0,2.57343765474894,6.54416416463642,"KANK1;GPR17;MYOC;SLC6A2"
"Regulation Of Protein Kinase B Signaling (GO:0051896)","6/136",0.0822146737170489,0.691571790147271,0,0,2.05178665727865,5.12622785790432,"NTRK2;PHLPP1;MYOC;NTRK3;SPRY2;EGFR"
"Regulation Of Neural Precursor Cell Proliferation (GO:2000177)","2/22",0.0845369008541881,0.691571790147271,0,0,4.43015873015873,10.9450045989713,"PTPRZ1;NES"
"Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463)","2/22",0.0845369008541881,0.691571790147271,0,0,4.43015873015873,10.9450045989713,"NLGN1;GRIN2B"
"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)","2/22",0.0845369008541881,0.691571790147271,0,0,4.43015873015873,10.9450045989713,"NLGN1;GRIN2B"
"Positive Regulation Of Neurogenesis (GO:0050769)","4/75",0.0849227554656819,0.691571790147271,0,0,2.50068978793032,6.16673401336557,"NTRK2;MME;DCT;PLXNA4"
"Cognition (GO:0050890)","3/47",0.0857104909573182,0.691571790147271,0,0,3.02370867768595,7.42858714415298,"PTCHD1;FAM107A;SOBP"
"Myelination (GO:0042552)","3/48",0.0899936315083943,0.691571790147271,0,0,2.95636363636364,7.1189720384617,"MYOC;LGI4;PLLP"
"Actin Nucleation (GO:0045010)","2/23",0.0912780764222013,0.691571790147271,0,0,4.21898283122773,10.0995894664324,"WIPF3;LMOD1"
"Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)","2/23",0.0912780764222013,0.691571790147271,0,0,4.21898283122773,10.0995894664324,"SFRP1;MYOC"
"Negative Regulation Of Actin Filament Polymerization (GO:0030837)","2/23",0.0912780764222013,0.691571790147271,0,0,4.21898283122773,10.0995894664324,"KANK1;GSN"
"Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)","4/77",0.0914503375015912,0.691571790147271,0,0,2.43192810559491,5.81707283897447,"SEMA6A;TNMD;SPINK5;SPRY2"
"Positive Regulation Of Nervous System Development (GO:0051962)","3/49",0.0943644333096985,0.691571790147271,0,0,2.89194664031621,6.82670333484183,"NLGN1;MME;LRRC4B"
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)","5/109",0.0948648136420846,0.691571790147271,0,0,2.13525201966983,5.02916423882211,"KANK1;SFRP1;DAAM2;EGFR;FGF10"
"Regulation Of Wnt Signaling Pathway (GO:0030111)","5/109",0.0948648136420846,0.691571790147271,0,0,2.13525201966983,5.02916423882211,"KANK1;SFRP1;CITED1;DAAM2;APCDD1"
"Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)","2/24",0.09817009136173,0.691571790147271,0,0,4.02700474129046,9.34689416863258,"HRC;DMD"
"Response To Purine-Containing Compound (GO:0014074)","2/24",0.09817009136173,0.691571790147271,0,0,4.02700474129046,9.34689416863258,"CITED1;ADORA1"
"Negative Regulation Of Cell Junction Assembly (GO:1901889)","2/24",0.09817009136173,0.691571790147271,0,0,4.02700474129046,9.34689416863258,"FAM107A;ARHGAP6"
